driver,team,compound,stint_length,tyre_age,track_temp,air_temp,lap_time,track_name,degradation_rate,remaining_grip
ALO,Aston Martin,HARD,52,35,38.4,25.5,79.297,Monaco,0.0316580295398275,58.29226258952576
ALO,Aston Martin,HARD,52,36,37.9,25.5,78.634,Monaco,0.0316580295398275,56.8071108252875
ALO,Aston Martin,HARD,52,37,37.9,25.4,77.876,Monaco,0.0316580295398275,62.86346124385192
ALO,Aston Martin,HARD,52,38,37.6,25.3,77.974,Monaco,0.0316580295398275,57.73204365589149
ALO,Aston Martin,HARD,52,39,36.8,25.3,77.141,Monaco,0.0316580295398275,51.934446660003495
ALO,Aston Martin,HARD,52,40,36.8,25.3,77.705,Monaco,0.0316580295398275,57.27068436417296
ALO,Aston Martin,HARD,52,41,36.7,25.3,77.63,Monaco,0.0316580295398275,59.73356711404653
ALO,Aston Martin,HARD,52,42,36.5,25.3,77.016,Monaco,0.0316580295398275,55.36449430466207
ALO,Aston Martin,HARD,52,43,36.5,25.3,76.719,Monaco,0.0316580295398275,46.508988625146586
ALO,Aston Martin,HARD,52,44,36.4,25.2,76.674,Monaco,0.0316580295398275,48.464396304409874
ALO,Aston Martin,HARD,52,45,36.3,25.2,76.919,Monaco,0.0316580295398275,52.5678319705685
ALO,Aston Martin,HARD,52,46,36.1,25.1,76.862,Monaco,0.0316580295398275,45.54409012615229
ALO,Aston Martin,HARD,52,47,36.1,25.0,77.114,Monaco,0.0316580295398275,47.798556807447305
ALO,Aston Martin,HARD,52,48,36.0,25.0,77.108,Monaco,0.0316580295398275,47.64100068329664
ALO,Aston Martin,HARD,52,49,35.9,25.0,76.931,Monaco,0.0316580295398275,41.38630710827438
ALO,Aston Martin,HARD,52,50,35.8,25.0,76.992,Monaco,0.0316580295398275,42.83852245482323
ALO,Aston Martin,HARD,52,51,35.8,25.0,77.408,Monaco,0.0316580295398275,32.093296502801415
ALO,Aston Martin,HARD,52,52,35.7,25.0,79.991,Monaco,0.0316580295398275,37.59393559900575
ALO,Aston Martin,HARD,52,53,35.3,25.0,84.967,Monaco,0.0316580295398275,38.90939406882915
ALO,Aston Martin,HARD,52,54,35.2,24.9,90.862,Monaco,0.0316580295398275,34.77374897711408
LEC,Ferrari,HARD,42,2,42.8,25.2,80.549,Monaco,-0.0467261161980384,100.0
LEC,Ferrari,HARD,42,3,42.8,25.4,80.021,Monaco,-0.0467261161980384,97.96820725044012
LEC,Ferrari,HARD,42,4,42.4,25.5,79.468,Monaco,-0.0467261161980384,98.21193905883008
LEC,Ferrari,HARD,42,5,42.4,25.4,78.837,Monaco,-0.0467261161980384,96.15730300592544
LEC,Ferrari,HARD,42,6,41.6,25.4,78.829,Monaco,-0.0467261161980384,95.06821153906928
LEC,Ferrari,HARD,42,7,40.9,25.4,78.645,Monaco,-0.0467261161980384,98.535112100965
LEC,Ferrari,HARD,42,8,41.0,25.4,79.165,Monaco,-0.0467261161980384,95.80735226779706
LEC,Ferrari,HARD,42,9,41.2,25.5,78.809,Monaco,-0.0467261161980384,91.35757702411996
LEC,Ferrari,HARD,42,10,40.2,25.4,78.219,Monaco,-0.0467261161980384,95.43510543620168
LEC,Ferrari,HARD,42,11,40.0,25.3,78.162,Monaco,-0.0467261161980384,92.55820437253176
LEC,Ferrari,HARD,42,12,40.0,25.3,78.15,Monaco,-0.0467261161980384,92.8748921664188
LEC,Ferrari,HARD,42,13,40.1,25.4,78.018,Monaco,-0.0467261161980384,91.07519233567278
LEC,Ferrari,HARD,42,14,39.9,25.3,78.394,Monaco,-0.0467261161980384,85.5993207771357
LEC,Ferrari,HARD,42,15,39.9,25.3,78.312,Monaco,-0.0467261161980384,85.20576268931102
LEC,Ferrari,HARD,42,16,39.5,25.3,78.316,Monaco,-0.0467261161980384,88.12818662527171
LEC,Ferrari,HARD,42,17,39.8,25.2,78.234,Monaco,-0.0467261161980384,86.3674166062023
LEC,Ferrari,HARD,42,18,39.8,25.3,78.361,Monaco,-0.0467261161980384,83.27360102800947
LEC,Ferrari,HARD,42,19,39.9,25.3,78.19,Monaco,-0.0467261161980384,82.43828795982826
LEC,Ferrari,HARD,42,20,39.7,25.3,78.365,Monaco,-0.0467261161980384,84.8193004972672
LEC,Ferrari,HARD,42,21,39.2,25.4,78.127,Monaco,-0.0467261161980384,78.26159164339441
LEC,Ferrari,HARD,42,22,39.1,25.4,77.886,Monaco,-0.0467261161980384,80.52759795341204
LEC,Ferrari,HARD,42,23,39.0,25.4,77.922,Monaco,-0.0467261161980384,77.12972785260024
LEC,Ferrari,HARD,42,24,39.0,25.4,77.586,Monaco,-0.0467261161980384,75.88326220022027
LEC,Ferrari,HARD,42,25,38.8,25.4,77.619,Monaco,-0.0467261161980384,78.73263636586348
LEC,Ferrari,HARD,42,26,38.8,25.3,77.879,Monaco,-0.0467261161980384,76.712554856866
LEC,Ferrari,HARD,42,27,39.1,25.4,77.602,Monaco,-0.0467261161980384,75.32683471790384
LEC,Ferrari,HARD,42,28,39.1,25.4,77.48,Monaco,-0.0467261161980384,75.60274223136493
LEC,Ferrari,HARD,42,29,38.9,25.4,77.065,Monaco,-0.0467261161980384,70.64931733480019
LEC,Ferrari,HARD,42,30,38.6,25.6,77.559,Monaco,-0.0467261161980384,71.58216472378682
LEC,Ferrari,HARD,42,31,38.4,25.6,77.876,Monaco,-0.0467261161980384,67.50550554012158
LEC,Ferrari,HARD,42,32,38.4,25.6,77.282,Monaco,-0.0467261161980384,68.20880486736725
LEC,Ferrari,HARD,42,33,38.4,25.5,77.163,Monaco,-0.0467261161980384,65.64587664679888
LEC,Ferrari,HARD,42,34,37.9,25.5,77.461,Monaco,-0.0467261161980384,65.37729370488007
LEC,Ferrari,HARD,42,35,37.9,25.5,77.467,Monaco,-0.0467261161980384,65.67177688621265
LEC,Ferrari,HARD,42,36,37.9,25.4,77.491,Monaco,-0.0467261161980384,60.23164376020152
LEC,Ferrari,HARD,42,37,37.5,25.3,77.361,Monaco,-0.0467261161980384,67.9634676369583
LEC,Ferrari,HARD,42,38,36.8,25.3,77.483,Monaco,-0.0467261161980384,57.818253665402814
LEC,Ferrari,HARD,42,39,36.8,25.3,77.213,Monaco,-0.0467261161980384,55.99373997153873
LEC,Ferrari,HARD,42,40,36.8,25.3,77.237,Monaco,-0.0467261161980384,61.91063843040213
LEC,Ferrari,HARD,42,41,36.5,25.3,78.328,Monaco,-0.0467261161980384,59.761293891790736
LEC,Ferrari,HARD,42,42,36.5,25.3,77.801,Monaco,-0.0467261161980384,58.05866526105839
LEC,Ferrari,HARD,42,43,36.4,25.2,78.451,Monaco,-0.0467261161980384,56.92134233769477
LEC,Ferrari,MEDIUM,9,2,36.0,25.0,75.773,Monaco,0.8111785714285743,61.004331110030535
LEC,Ferrari,MEDIUM,9,3,36.0,25.1,76.358,Monaco,0.8111785714285743,57.1493083141138
LEC,Ferrari,MEDIUM,9,4,35.9,25.0,76.971,Monaco,0.8111785714285743,58.91848510315246
LEC,Ferrari,MEDIUM,9,5,35.8,25.0,76.283,Monaco,0.8111785714285743,55.50958629403495
LEC,Ferrari,MEDIUM,9,6,35.7,25.0,75.956,Monaco,0.8111785714285743,59.31643062882453
LEC,Ferrari,MEDIUM,9,7,35.7,25.0,77.017,Monaco,0.8111785714285743,54.74989928406487
LEC,Ferrari,MEDIUM,9,8,35.3,25.0,83.243,Monaco,0.8111785714285743,51.71457983819375
LEC,Ferrari,MEDIUM,9,9,35.1,24.8,93.259,Monaco,0.8111785714285743,52.12691390361231
LEC,Ferrari,MEDIUM,9,10,34.7,24.7,95.725,Monaco,0.8111785714285743,53.32986579139816
STR,Aston Martin,HARD,49,3,42.8,25.2,79.989,Monaco,-0.0221684693877541,100.0
STR,Aston Martin,HARD,49,4,42.8,25.4,79.928,Monaco,-0.0221684693877541,97.08214302401714
STR,Aston Martin,HARD,49,5,42.4,25.5,79.998,Monaco,-0.0221684693877541,97.61355863568453
